"XYZ","DR56GTA","ParkView",944.3,1148,"INPROGRESS","Samuel","ParkView",241,"Jaguar XK","Lindsay ",2011,50238,"1234567890A123651","A123B241","W_160933","Minnesota","02-02-2013","Larson"
"XYZ","FR56TGB","Alfredo",944.3,1261,"INPROGRESS","Li","Alfredo",354,"Honda S2000","Tyler ",2009,50351,"1234567890A123764","A123B354","W_160944","Las Vegas","7/29/2011","Dennis"
"XYZ","MJ87UIC","ParkView",944.3,1388,"INPROGRESS","Samuel","ParkView",481,"Ford Fusion","Marissa ",2009,50478,"1234567890A123891","A123B481","W_160955","Minnesota","9/20/2009","Clarke"
"XYZ","HY54XDD","St. Mary",944.3,1476,"INPROGRESS","Kennedy","St. Mary",569,"Ford Fusion","Lyla",2011,50566,"1234567890A123979","A123B569","W_160977","Houston","8/20/2012","Larsen"
"XYZ","LO98DRA","LakeView",1036,1137,"INPROGRESS","Johnson","LakeView",230,"Hyundai Elantra","Samantha ",2009,50227,"1234567890A123640","A123B230","W_160933","Redmond","10-03-2013","George"
"XYZ","LO98JUB","ParkView",1036,1250,"INPROGRESS","Samuel","ParkView",343,"Land Rover LR4","Jordan ",2011,50340,"1234567890A123753","A123B343","W_160944","Minnesota","3/13/2013","Warner"
"XYZ","LJ73SEC","LakeView",1036,1377,"INPROGRESS","Johnson","LakeView",470,"Honda Accord","Joshua ",2012,50467,"1234567890A123880","A123B470","W_160955","Redmond","07-09-2012","Figueroa"
"XYZ","DF56HYD","Alfredo",1036,1465,"INPROGRESS","Li","Alfredo",558,"Honda Accord","Rufina",2010,50555,"1234567890A123968","A123B558","W_160977","Las Vegas","3/14/2012","Bond"
"XYZ","EH65FRE","Columbus",1036,1570,"INPROGRESS","Kumar","Columbus",663,"Hyundai Accent","Roderick",2010,50660,"1234567890A124073","A123B663","W_160988","Maryland","06-04-2012","Ellison"
"XYZ","TF73FGF","LakeView",1036,1653,"INPROGRESS","Johnson","LakeView",746,"Honda Accord","Gregg ",2012,50743,"1234567890A124156","A123B746","W_160222","Redmond","3/15/2011","Benton"
"XYZ","UI87JKF","ParkView",1036,1736,"INPROGRESS","Samuel","ParkView",829,"Ford Fusion","  Nia ",2009,50826,"1234567890A124239","A123B829","W_160333","Minnesota","12/15/2011","Bernard"
"XYZ","VG43GGG","Alfredo",1036,1819,"INPROGRESS","Li","Alfredo",912,"Hyundai Azera","Amy ",2010,50909,"1234567890A124322","A123B912","W_160444","Las Vegas","09-02-2012","Snider"
"XYZ","HH54HRH","St. Mary",1036,1902,"INPROGRESS","Kennedy","St. Mary",995,"Ford Focus","Nickie ",2012,50992,"1234567890A124405","A123B995","W_160555","Houston","09-03-2013","Cooke "
"XYZ","JU23VII","Falls",1036,1985,"INPROGRESS","Bond","Falls",1078,"Ford Mustang","  Anya ",2009,51075,"1234567890A124488","A123B1078","W_160555","Austin","08-11-2011","Barnes "
"XYZ","SJ23JTJ","Columbus",1036,2068,"INPROGRESS","Kumar","Columbus",1161,"Ferrari California","  Serina ",2010,51158,"1234567890A124571","A123B1161","W_160777","Maryland","4/15/2012","Perkins "
"XYZ","GY76RDF","St. Mary",1386,1002,"INPROGRESS","Kennedy","St. Mary",95,"Ferrari 612","Stephen ",2012,50092,"1234567890A123505","A123B95","W_160955","Houston","05-09-2013","Alexander "
"XYZ","DE43RFC","ParkView",1386,1040,"INPROGRESS","Samuel","ParkView",133,"Ford Fusion","Corey ",2010,50130,"1234567890A123543","A123B133","W_160922","Minnesota","9/13/2012","Boyd "
"XYZ","TG56BVA","Falls",1386,1115,"INPROGRESS","Bond","Falls",208,"Hyundai Azera","Kristina ",2010,50205,"1234567890A123618","A123B208","W_160933","Austin","1/21/2013","Wheeler"
"XYZ","KI54VBB","Columbus",1386,1228,"INPROGRESS","Kumar","Columbus",321,"Hyundai Accent","Tiffany ",2012,50318,"1234567890A123731","A123B321","W_160944","Maryland","03-11-2011","Chandler"
"XYZ","SZ45LMC","ParkView",1386,1316,"INPROGRESS","Samuel","ParkView",409,"Hyundai Accent","Ashley ",2010,50406,"1234567890A123819","A123B409","W_160955","Minnesota","08-08-2013","Guerrero"
"XYZ","LO98DRC","Falls",1386,1355,"INPROGRESS","Bond","Falls",448,"Honda S2000","Mary ",2012,50445,"1234567890A123858","A123B448","W_160955","Austin","09-07-2013","Mccormick"
"XYZ","UJ54DDD","LakeView",1386,1443,"INPROGRESS","Johnson","LakeView",536,"Honda S2000","Courtney ",2010,50533,"1234567890A123946","A123B536","W_160977","Redmond","05-10-2011","Charles"
"XYZ","OK98EXE","St. Mary",1386,1548,"INPROGRESS","Kennedy","St. Mary",641,"Ford Focus","Gabrie",2011,50638,"1234567890A124051","A123B641","W_160988","Houston","1/31/2013","Pacheco"
"XYZ","NM45RTF","Falls",1386,1631,"INPROGRESS","Bond","Falls",724,"Jaguar XK Series","Earnest",2012,50721,"1234567890A124134","A123B724","W_160222","Austin","9/28/2012","Ashley"
"XYZ","SF45TGF","Columbus",1386,1714,"INPROGRESS","Kumar","Columbus",807,"Ferrari California","Mee ",2009,50804,"1234567890A124217","A123B807","W_160333","Maryland","1/21/2013","Spence"
"XYZ","JU76GRG","LakeView",1386,1797,"INPROGRESS","Johnson","LakeView",890,"Ferrari 612","  Will ",2011,50887,"1234567890A124300","A123B890","W_160333","Redmond","06-06-2011","Valenzuela"
"XYZ","IK87HXH","ParkView",1386,1880,"INPROGRESS","Samuel","ParkView",973,"Honda S2000","  Jan ",2012,50970,"1234567890A124383","A123B973","W_160444","Minnesota","05-04-2013","Lindsay"
"XYZ","IV12INI","Alfredo",1386,1963,"INPROGRESS","Li","Alfredo",1056,"Mazda Mazda2","  Elizbeth ",2009,51053,"1234567890A124466","A123B1056","W_160555","Las Vegas","10/31/2011","Morgan"
"XYZ","UI87TRI","St. Mary",1386,2046,"INPROGRESS","Kennedy","St. Mary",1139,"Jaguar XK","  Crista ",2011,51136,"1234567890A124549","A123B1139","W_160777","Houston","10-03-2011","Ramos "
"XYZ","IK87HXH","ParkView",1386,1880,"INPROGRESS","Samuel","ParkView",973,"Honda Accord","  Jan ",2009,50970,"1234567890A124383","A123B973","W_160444","Minnesota","05-04-2013","Lindsay"
"XYZ","KI89RTA","LakeView",1900,1125,"INPROGRESS","Johnson","LakeView",218,"Honda Accord","Sara ",2011,50215,"1234567890A123628","A123B218","W_160933","Redmond","1/17/2011","Mccoy"
"XYZ","XS67MKB","ParkView",1900,1238,"INPROGRESS","Samuel","ParkView",331,"Land Rover LR4","Austin ",2009,50328,"1234567890A123741","A123B331","W_160944","Minnesota","2/24/2011","Sharp"
"XYZ","CH87NHC","LakeView",1900,1365,"INPROGRESS","Johnson","LakeView",458,"Jaguar XK Series","Cody ",2010,50455,"1234567890A123868","A123B458","W_160955","Redmond","3/28/2013","Wong"
"XYZ","HY64DRD","Alfredo",1900,1453,"INPROGRESS","Li","Alfredo",546,"Jaguar XK Series","Zachary ",2012,50543,"1234567890A123956","A123B546","W_160977","Las Vegas","4/13/2011","Gallagher"
"XYZ","VF56NHE","Columbus",1900,1558,"INPROGRESS","Kumar","Columbus",651,"Hyundai Accent","Wilbur ",2012,50648,"1234567890A124061","A123B651","W_160988","Maryland","08-02-2010","Prince"
"XYZ","FQ09POF","LakeView",1900,1641,"INPROGRESS","Johnson","LakeView",734,"Honda Accord","Gretta ",2010,50731,"1234567890A124144","A123B734","W_160222","Redmond","7/18/2013","Mcintosh"
"XYZ","FF34FRF","ParkView",1900,1724,"INPROGRESS","Samuel","ParkView",817,"Ford Focus","  Ismael ",2011,50814,"1234567890A124227","A123B817","W_160333","Minnesota","10/19/2012","Carver"
"XYZ","KI98UJG","Alfredo",1900,1807,"INPROGRESS","Li","Alfredo",900,"Jaguar XK Series","  Dexter ",2012,50897,"1234567890A124310","A123B900","W_160444","Las Vegas","06-08-2009","Reilly"
"XYZ","SH78JKH","St. Mary",1900,1890,"INPROGRESS","Kennedy","St. Mary",983,"Ferrari California","  Randal ",2010,50980,"1234567890A124393","A123B983","W_160444","Houston","5/21/2010","Gilliam"
"XYZ","SQ89LKI","Falls",1900,1973,"INPROGRESS","Bond","Falls",1066,"Ferrari 612","  Amina ",2011,51063,"1234567890A124476","A123B1066","W_160555","Austin","10-05-2010","Torres."
"XYZ","TR54IVI","Columbus",1900,2056,"INPROGRESS","Kumar","Columbus",1149,"Honda S2000","  Margurite ",2012,51146,"1234567890A124559","A123B1149","W_160777","Maryland","12/15/2011","Daniels "
"XYZ","JU89LOA","Falls",2369,1121,"INPROGRESS","Bond","Falls",214,"Honda Accord","Aaron ",2011,50211,"1234567890A123624","A123B214","W_160933","Austin","04-11-2012","Johnston"
"XYZ","KI89RTB","Columbus",2369,1234,"INPROGRESS","Kumar","Columbus",327,"Hyundai Azera","James ",2009,50324,"1234567890A123737","A123B327","W_160944","Maryland","12/28/2012","Wolfe"
"XYZ","JU76FRC","Falls",2369,1361,"INPROGRESS","Bond","Falls",454,"Jaguar XK Series","Sean ",2009,50451,"1234567890A123864","A123B454","W_160955","Austin","8/29/2012","Owen"
"XYZ","VF56NHD","LakeView",2369,1449,"INPROGRESS","Johnson","LakeView",542,"Jaguar XK Series","Andrea ",2011,50539,"1234567890A123952","A123B542","W_160977","Redmond","1/15/2012","Combs"
"XYZ","OL54FVE","St. Mary",2369,1554,"INPROGRESS","Kennedy","St. Mary",647,"Hyundai Accent","Cameron ",2012,50644,"1234567890A124057","A123B647","W_160988","Houston","08-06-2013","Hickman"
"XYZ","FS34FFF","Falls",2369,1637,"INPROGRESS","Bond","Falls",730,"Ford Mustang","Lucas ",2009,50727,"1234567890A124140","A123B730","W_160222","Austin","12/19/2012","William"
"XYZ","WF34RFF","Columbus",2369,1720,"INPROGRESS","Kumar","Columbus",813,"Ford Focus","  Queenie ",2010,50810,"1234567890A124223","A123B813","W_160333","Maryland","9/21/2013","Petty"
"XYZ","HY54XGG","LakeView",2369,1803,"INPROGRESS","Johnson","LakeView",896,"Jaguar XK Series","  Teddy ",2012,50893,"1234567890A124306","A123B896","W_160444","Redmond","4/14/2012","Donovan"
"XYZ","XH45HNH","ParkView",2369,1886,"INPROGRESS","Samuel","ParkView",979,"Honda S2000","  Linh ",2009,50976,"1234567890A124389","A123B979","W_160444","Minnesota","7/20/2013","Vinson"
"XYZ","SW89PKI","Alfredo",2369,1969,"INPROGRESS","Li","Alfredo",1062,"Jaguar XJ Series","Eli",2010,51059,"1234567890A124472","A123B1062","W_160555","Las Vegas","7/27/2013","Richardson "
"XYZ","IR43WII","St. Mary",2369,2052,"INPROGRESS","Kennedy","St. Mary",1145,"Ferrari 612","  Kourtney ",2012,51142,"1234567890A124555","A123B1145","W_160777","Houston","6/15/2012","Rice "
"XYZ","XH45HNH","ParkView",2369,1886,"INPROGRESS","Samuel","ParkView",979,"Land Rover LR4","  Linh ",2010,50976,"1234567890A124389","A123B979","W_160444","Minnesota","7/20/2013","Vinson"
"XYZ","CF56HYU","St. Mary",2375,996,"INPROGRESS","Kennedy","St. Mary",89,"Ferrari 612","Charles ",2011,50086,"1234567890A123499","A123B89","W_160955","Houston","06-08-2010","Washington "
"XYZ","HY43ERF","ParkView",2375,1034,"INPROGRESS","Samuel","ParkView",127,"Hyundai Accent","Lindsay ",2009,50124,"1234567890A123537","A123B127","W_160922","Minnesota","12/30/2010","Tucker "
"XYZ","SW34IJA","Alfredo",2375,1075,"INPROGRESS","Li","Alfredo",168,"Mazda CX-7","Shane ",2011,50165,"1234567890A123578","A123B168","W_160922","Las Vegas","7/21/2013","Berry "
"XYZ","GR56KIA","Falls",2375,1109,"INPROGRESS","Bond","Falls",202,"Ford Mustang","Francisco ",2009,50199,"1234567890A123612","A123B202","W_160933","Austin","5/16/2010","Gutierrez"
"XYZ","JU23VGB","Columbus",2375,1222,"INPROGRESS","Kumar","Columbus",315,"Honda Accord","Jessica ",2011,50312,"1234567890A123725","A123B315","W_160944","Maryland","4/24/2010","Barker"
"XYZ","CS34DFC","ParkView",2375,1310,"INPROGRESS","Samuel","ParkView",403,"Honda Accord","Stephen ",2009,50400,"1234567890A123813","A123B403","W_160955","Minnesota","5/17/2012","Maxwell"
"XYZ","KY67FGC","Falls",2375,1349,"INPROGRESS","Bond","Falls",442,"Honda S2000","Kristen ",2011,50439,"1234567890A123852","A123B442","W_160955","Austin","9/23/2009","Buchanan"
"XYZ","JI87VFD","LakeView",2375,1437,"INPROGRESS","Johnson","LakeView",530,"Honda S2000","Danielle ",2009,50527,"1234567890A123940","A123B530","W_160977","Redmond","02-09-2013","Skinner"
"XYZ","EE45HYE","St. Mary",2375,1542,"INPROGRESS","Kennedy","St. Mary",635,"Ferrari California","Angelo",2010,50632,"1234567890A124045","A123B635","W_160988","Houston","5/31/2013","Orr"
"XYZ","EG56TYE","Falls",2375,1625,"INPROGRESS","Bond","Falls",718,"Jaguar XK Series","Linsey ",2011,50715,"1234567890A124128","A123B718","W_160222","Austin","7/20/2011","Blevins"
"XYZ","KI98JUF","Columbus",2375,1708,"INPROGRESS","Kumar","Columbus",801,"Jaguar XJ Series","  Antonio",2012,50798,"1234567890A124211","A123B801","W_160333","Maryland","07-04-2011","Santana"
"XYZ","LO98GRG","LakeView",2375,1791,"INPROGRESS","Johnson","LakeView",884,"Ferrari 612","Stephanie ",2010,50881,"1234567890A124294","A123B884","W_160333","Redmond","10/19/2010","Frye"
"XYZ","PH89XSH","ParkView",2375,1874,"INPROGRESS","Samuel","ParkView",967,"Mazda CX-9","  Toby ",2011,50964,"1234567890A124377","A123B967","W_160444","Minnesota","03-06-2010","Sargent"
"XYZ","NI67JUI","Alfredo",2375,1957,"INPROGRESS","Li","Alfredo",1050,"Mazda Mazda2"," Edmond ",2012,51047,"1234567890A124460","A123B1050","W_160555","Las Vegas","5/22/2010","Stewart "
"XYZ","II56TII","St. Mary",2375,2040,"INPROGRESS","Kennedy","St. Mary",1133,"Jaguar XK","  Chuck ",2010,51130,"1234567890A124543","A123B1133","W_160777","Houston","04-07-2011","Boyd "
"XYZ","BH65FRD","ParkView",2445,992,"INPROGRESS","Samuel","ParkView",85,"Land Rover LR4","Victoria ",2010,50082,"1234567890A123495","A123B85","W_160955","Minnesota","08-02-2012","Long "
"XYZ","DE65TGR","Columbus",2445,1030,"INPROGRESS","Kumar","Columbus",123,"Hyundai Accent","Austin ",2012,50120,"1234567890A123533","A123B123","W_160922","Maryland","12-04-2012","Wells "
"XYZ","LO98SWY","LakeView",2445,1071,"INPROGRESS","Johnson","LakeView",164,"Mazda Mazda2","Adriana ",2011,50161,"1234567890A123574","A123B164","W_160922","Redmond","2/25/2012","Gardner "
"XYZ","WS67UNA","Alfredo",2445,1105,"INPROGRESS","Li","Alfredo",198,"Ford Mustang","Miguel ",2012,50195,"1234567890A123608","A123B198","W_160922","Las Vegas","02-11-2013",".Kelley "
"XYZ","GR56KIB","St. Mary",2445,1218,"INPROGRESS","Kennedy","St. Mary",311,"Hyundai Accent","George ",2010,50308,"1234567890A123721","A123B311","W_160944","Houston","7/15/2013","Love"
"XYZ","XE56HYC","Columbus",2445,1306,"INPROGRESS","Kumar","Columbus",399,"Hyundai Accent","Katie ",2012,50396,"1234567890A123809","A123B399","W_160955","Maryland","10-01-2013","Cobb"
"XYZ","SE78JKC","Alfredo",2445,1345,"INPROGRESS","Li","Alfredo",438,"Mazda CX-7","Charles ",2010,50435,"1234567890A123848","A123B438","W_160955","Las Vegas","4/15/2013","Parsons"
"XYZ","ED45HYD","Falls",2445,1433,"INPROGRESS","Bond","Falls",526,"Mazda CX-7","Rebecca ",2012,50523,"1234567890A123936","A123B526","W_160977","Austin","5/26/2012","Randall"
"XYZ","SE45HYE","ParkView",2445,1538,"INPROGRESS","Samuel","ParkView",631,"Ferrari California","Ayesha ",2009,50628,"1234567890A124041","A123B631","W_160988","Minnesota","8/14/2012","Booker"
"XYZ","HY67YUE","Alfredo",2445,1621,"INPROGRESS","Li","Alfredo",714,"Ferrari 612","Yoko ",2011,50711,"1234567890A124124","A123B714","W_160222","Las Vegas","09-04-2013","Livingston"
"XYZ","LJ73SFF","St. Mary",2445,1704,"INPROGRESS","Kennedy","St. Mary",797,"Honda S2000","  Nicolasa",2012,50794,"1234567890A124207","A123B797","W_160333","Houston","3/24/2012","Rollins"
"XYZ","OK97HYG","Falls",2445,1787,"INPROGRESS","Bond","Falls",880,"Mazda Mazda2","  Sharita",2009,50877,"1234567890A124290","A123B880","W_160333","Austin","07-09-2012","Berger"
"XYZ","HR67JMH","Columbus",2445,1870,"INPROGRESS","Kumar","Columbus",963,"Jaguar XK","  Timmy ",2010,50960,"1234567890A124373","A123B963","W_160444","Maryland","12/25/2012","Hendrix"
"XYZ","HY78UJH","LakeView",2445,1953,"INPROGRESS","Johnson","LakeView",1046,"Land Rover LR2","  Santos ",2012,51043,"1234567890A124456","A123B1046","W_160555","Redmond","08-04-2013","Parker "
"XYZ","NJ67TYI","ParkView",2445,2036,"INPROGRESS","Samuel","ParkView",1129,"Land Rover LR4","  Ashli ",2009,51126,"1234567890A124539","A123B1129","W_160777","Minnesota","1/31/2012","Hunter "
"XYZ","NJ67GTA","ParkView",2618.2,1124,"INPROGRESS","Samuel","ParkView",217,"Ford Fusion","Adam ",2011,50214,"1234567890A123627","A123B217","W_160933","Minnesota","08-09-2012","Bishop"
"XYZ","VG34NMB","Alfredo",2618.2,1237,"INPROGRESS","Li","Alfredo",330,"Land Rover LR2","Derek ",2009,50327,"1234567890A123740","A123B330","W_160944","Las Vegas","11-08-2011","Benson"
"XYZ","KI89HYC","ParkView",2618.2,1364,"INPROGRESS","Samuel","ParkView",457,"Ferrari California","Hanna ",2009,50454,"1234567890A123867","A123B457","W_160955","Minnesota","10/26/2010","Drake"
"XYZ","KI89RTD","St. Mary",2618.2,1452,"INPROGRESS","Kennedy","St. Mary",545,"Ferrari California","Kimberly ",2012,50542,"1234567890A123955","A123B545","W_160977","Houston","06-07-2010","Hancock"
"XYZ","JU89LOE","LakeView",2618.2,1557,"INPROGRESS","Johnson","LakeView",650,"Honda Accord","Buffy",2012,50647,"1234567890A124060","A123B650","W_160988","Redmond","5/15/2013","Strong"
"XYZ","NJ34FQF","ParkView",2618.2,1640,"INPROGRESS","Samuel","ParkView",733,"Ford Fusion","Shay ",2010,50730,"1234567890A124143","A123B733","W_160222","Minnesota","09-10-2011","Finley"
"XYZ","SW23FFF","Alfredo",2618.2,1723,"INPROGRESS","Li","Alfredo",816,"Ford Mustang","  Laurence ",2011,50813,"1234567890A124226","A123B816","W_160333","Las Vegas","05-09-2013","Sampson"
"XYZ","GR56TGG","St. Mary",2618.2,1806,"INPROGRESS","Kennedy","St. Mary",899,"Ferrari California","  Percy ",2012,50896,"1234567890A124309","A123B899","W_160444","Houston","11/24/2011","Cote"
"XYZ","HY64HRH","Falls",2618.2,1889,"INPROGRESS","Bond","Falls",982,"Jaguar XK Series","  Darnell ",2009,50979,"1234567890A124392","A123B982","W_160444","Austin","7/18/2011","Forbes"
"XYZ","II12JII","Columbus",2618.2,1972,"INPROGRESS","Kumar","Columbus",1065,"Jaguar XJ Series","Rocky",2011,51062,"1234567890A124475","A123B1065","W_160555","Maryland","2/25/2011","Ward"
"XYZ","II54TRI","LakeView",2618.2,2055,"INPROGRESS","Johnson","LakeView",1148,"Ferrari 612","  Rayna ",2012,51145,"1234567890A124558","A123B1148","W_160777","Redmond","9/30/2013","Black "
"XYZ","VF56YHN","LakeView",2652,993,"INPROGRESS","Johnson","LakeView",86,"Mazda CX-7","Jacqueline ",2010,50083,"1234567890A123496","A123B86","W_160955","Redmond","10/23/2012","Patterson "
"XYZ","WS45GYH","Falls",2652,1031,"INPROGRESS","Bond","Falls",124,"Hyundai Azera","Kenneth ",2012,50121,"1234567890A123534","A123B124","W_160922","Austin","8/25/2013","Webb "
"XYZ","NM54QAI","Columbus",2652,1072,"INPROGRESS","Kumar","Columbus",165,"Jaguar XK","April ",2011,50162,"1234567890A123575","A123B165","W_160922","Maryland","10-04-2013","Stephens "
"XYZ","ED45HYA","ParkView",2652,1106,"INPROGRESS","Samuel","ParkView",199,"Ford Focus","Tylor ",2012,50196,"1234567890A123609","A123B199","W_160933","Minnesota","6/16/2013","Franklin"
"XYZ","JI87VFB","Alfredo",2652,1219,"INPROGRESS","Li","Alfredo",312,"Hyundai Azera","Katelyn ",2010,50309,"1234567890A123722","A123B312","W_160944","Las Vegas","6/30/2013","Steele"
"XYZ","CF67NCC","Falls",2652,1307,"INPROGRESS","Bond","Falls",400,"Hyundai Azera","Allison ",2012,50397,"1234567890A123810","A123B400","W_160955","Austin","1/30/2013","Moody"
"XYZ","VG34NMC","ParkView",2652,1346,"INPROGRESS","Samuel","ParkView",439,"Mazda CX-9","Juan ",2011,50436,"1234567890A123849","A123B439","W_160955","Minnesota","8/26/2012","Mclaughlin"
"XYZ","FR67JMD","St. Mary",2652,1434,"INPROGRESS","Kennedy","St. Mary",527,"Mazda CX-9","Sean ",2009,50524,"1234567890A123937","A123B527","W_160977","Houston","9/19/2012","Anthony"
"XYZ","SR10GYE","LakeView",2652,1539,"INPROGRESS","Johnson","LakeView",632,"Jaguar XK Series","Kathyrn",2009,50629,"1234567890A124042","A123B632","W_160988","Redmond","12-07-2012","Merritt"
"XYZ","IJ76TYE","ParkView",2652,1622,"INPROGRESS","Samuel","ParkView",715,"Honda S2000","Dominic ",2011,50712,"1234567890A124125","A123B715","W_160222","Minnesota","8/23/2013","Middleton"
"XYZ","XF76HGF","Alfredo",2652,1705,"INPROGRESS","Li","Alfredo",798,"Jaguar XJ Series","  Ellis ",2012,50795,"1234567890A124208","A123B798","W_160333","Las Vegas","8/16/2013","Gamble"
"XYZ","GH65GRG","St. Mary",2652,1788,"INPROGRESS","Kennedy","St. Mary",881,"Ferrari 612","  Noah ",2009,50878,"1234567890A124291","A123B881","W_160333","Houston","4/20/2013","Dillard"
"XYZ","TH73HHH","Falls",2652,1871,"INPROGRESS","Bond","Falls",964,"Land Rover LR2","Teodora ",2011,50961,"1234567890A124374","A123B964","W_160444","Austin","4/24/2013","Sosa"
"XYZ","UI87JKH","Columbus",2652,1954,"INPROGRESS","Kumar","Columbus",1047,"Land Rover LR4","  Bethel ",2012,51044,"1234567890A124457","A123B1047","W_160555","Maryland","02-09-2012","Evans "
"XYZ","VI43III","LakeView",2652,2037,"INPROGRESS","Johnson","LakeView",1130,"Mazda CX-7","  Cleveland ",2009,51127,"1234567890A124540","A123B1130","W_160777","Redmond","9/30/2012","Hicks "
"XYZ","JU76FRD","Falls",2720.85,1001,"INPROGRESS","Bond","Falls",94,"Jaguar XJ Series","Scott ",2011,50091,"1234567890A123504","A123B94","W_160955","Austin","5/24/2010","Bryant "
"XYZ","GT54RFV","Alfredo",2720.85,1039,"INPROGRESS","Li","Alfredo",132,"Hyundai Azera","Christian ",2009,50129,"1234567890A123542","A123B132","W_160922","Las Vegas","6/20/2010","Henry "
"XYZ","JU78HYA","Columbus",2720.85,1114,"INPROGRESS","Kumar","Columbus",207,"Hyundai Accent","Chad ",2009,50204,"1234567890A123617","A123B207","W_160933","Maryland","02-05-2013","Castillo"
"XYZ","OL54FVB","LakeView",2720.85,1227,"INPROGRESS","Johnson","LakeView",320,"Honda Accord","Christopher ",2012,50317,"1234567890A123730","A123B320","W_160944","Redmond","08-09-2010","Keller"
"XYZ","SW89PKC","Alfredo",2720.85,1315,"INPROGRESS","Li","Alfredo",408,"Honda Accord","Cassandra ",2010,50405,"1234567890A123818","A123B408","W_160955","Las Vegas","6/13/2012","Mccarthy"
"XYZ","CH67JKC","Columbus",2720.85,1354,"INPROGRESS","Kumar","Columbus",447,"Ferrari 612","Luis ",2012,50444,"1234567890A123857","A123B447","W_160955","Maryland","6/21/2013","Brady"
"XYZ","TG56DVD","ParkView",2720.85,1442,"INPROGRESS","Samuel","ParkView",535,"Ferrari 612","Laura ",2010,50532,"1234567890A123945","A123B535","W_160977","Minnesota","04-11-2010","Bradford"
"XYZ","PH89XSE","Falls",2720.85,1547,"INPROGRESS","Bond","Falls",640,"Ford Mustang","Orlando",2011,50637,"1234567890A124050","A123B640","W_160988","Austin","06-02-2013","Knox"
"XYZ","NH67JUF","Columbus",2720.85,1630,"INPROGRESS","Kumar","Columbus",723,"Ferrari California","Guillermo ",2012,50720,"1234567890A124133","A123B723","W_160222","Maryland","4/27/2011","Harding"
"XYZ","FF56TGF","LakeView",2720.85,1713,"INPROGRESS","Johnson","LakeView",806,"Jaguar XK Series","  Drew ",2009,50803,"1234567890A124216","A123B806","W_160333","Redmond","11-02-2011","Hurley"
